1.6745e+12,-6.6399
1.6745e+12,-5.6586
1.6745e+12,-2.0803
1.6745e+12,-2.3657
1.6745e+12,-6.4893
1.6745e+12,-7.5666
1.6745e+12,-9.5108
1.6745e+12,-13.877
1.6745e+12,-12.963
1.6745e+12,-9.055
1.6745e+12,-5.2869
1.6745e+12,-5.4653
1.6745e+12,-7.9428
1.6745e+12,-10.992
1.6745e+12,-12.867
1.6745e+12,-17.218
1.6745e+12,-18.342
1.6745e+12,-12.06
1.6745e+12,-8.1836
1.6745e+12,-8.407
1.6745e+12,-10.887
1.6745e+12,-13.898
1.6745e+12,-15.654
1.6745e+12,-19.809
1.6745e+12,-20.973
1.6745e+12,-14.594
1.6745e+12,-10.599
1.6745e+12,-10.573
1.6745e+12,-13.156
1.6745e+12,-15.804
1.6745e+12,-17.52
1.6745e+12,-21.785
1.6745e+12,-23.182
1.6745e+12,-21.015
1.6745e+12,-12.817
1.6745e+12,-12.499
1.6745e+12,-14.98
1.6745e+12,-16.81
1.6745e+12,-19.521
1.6745e+12,-24.01
1.6745e+12,-25.718
1.6745e+12,-23.743
1.6745e+12,-15.118
1.6745e+12,-14.396
1.6745e+12,-16.866
1.6745e+12,-18.724
1.6745e+12,-21.717
1.6745e+12,-26.571
1.6745e+12,-28.673
1.6745e+12,-26.595
1.6745e+12,-17.133
1.6745e+12,-16.144
1.6745e+12,-18.601
1.6745e+12,-20.581
1.6745e+12,-21.737
1.6745e+12,-28.235
1.6745e+12,-30.596
1.6745e+12,-28.63
1.6745e+12,-24.07
1.6745e+12,-17.542
1.6745e+12,-20.05
1.6745e+12,-22.051
1.6745e+12,-23.297
1.6745e+12,-29.942
1.6745e+12,-32.666
1.6745e+12,-30.742
1.6745e+12,-26.248
1.6745e+12,-19.588
1.6745e+12,-22.56
1.6745e+12,-24.871
1.6745e+12,-26.228
1.6745e+12,-27.584
1.6745e+12,-34.639
1.6745e+12,-32.339
1.6745e+12,-27.624
1.6745e+12,-21.903
1.6745e+12,-22.388
1.6745e+12,-24.329
1.6745e+12,-25.608
1.6745e+12,-27.154
1.6745e+12,-35.37
1.6745e+12,-33.753
1.6745e+12,-29.297
1.6745e+12,-23.685
1.6745e+12,-24.317
1.6745e+12,-26.41
1.6745e+12,-27.668
1.6745e+12,-29.073
1.6745e+12,-37.318
1.6745e+12,-35.639
1.6745e+12,-31.239
